track_name,artist(s)_name,streams,in_deezer_playlists,in_shazam_charts,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,in_apple_playlists,in_apple_charts,in_deezer_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,date,rank,last-week,peak-rank,weeks-on-board
DANï¿½ï¿½A,"Mc Pedrinho, Pedro Sampaio",208166039,99,1,2.0,2022.0,2.0,1.0,911.0,2.0,45.0,0.0,1.0,135.0,A,Minor,78.0,55.0,57.0,4.0,0.0,10.0,8.0,?,,,,
Yo Voy (feat. Daddy Yankee),Zion & Lennox,527033089,0,5,1.0,2004.0,5.0,4.0,2954.0,2.0,18.0,82.0,0.0,95.0,A#,Major,81.0,56.0,70.0,4.0,0.0,5.0,24.0,?,,,,
"Residente: Bzrp Music Sessions, Vol. 49","Residente, Bizarrap",94616487,13,0,2.0,2022.0,3.0,3.0,461.0,0.0,7.0,11.0,0.0,71.0,C#,Minor,59.0,70.0,74.0,56.0,0.0,11.0,40.0,?,,,,
Jordan,Ryan Castro,394030335,35,0,1.0,2021.0,4.0,30.0,2844.0,2.0,29.0,2.0,1.0,180.0,A#,Minor,80.0,71.0,68.0,6.0,0.0,10.0,37.0,?,,,,
Nail Tech,Jack Harlow,193443895,24,0,1.0,2022.0,2.0,18.0,2939.0,0.0,42.0,0.0,0.0,150.0,E,Minor,65.0,11.0,58.0,0.0,0.0,12.0,9.0,?,,,,
Chale,Eden Muï¿½ï,299648208,13,1,1.0,2022.0,2.0,18.0,695.0,11.0,16.0,41.0,1.0,189.0,G#,Major,55.0,86.0,44.0,40.0,0.0,7.0,4.0,?,,,,
DARARI,Treasure,182978249,7,9,1.0,2022.0,2.0,15.0,328.0,0.0,10.0,21.0,0.0,85.0,,Major,72.0,55.0,64.0,49.0,0.0,7.0,4.0,?,,,,
Ya No Somos Ni Seremos,Christian Nodal,319757142,32,11,1.0,2022.0,2.0,18.0,866.0,16.0,27.0,84.0,7.0,140.0,G,Major,59.0,73.0,45.0,44.0,0.0,34.0,3.0,?,,,,
Thinking with My Dick,"Kevin Gates, Juicy J",109091573,14,0,2.0,2013.0,7.0,16.0,1550.0,0.0,0.0,0.0,0.0,81.0,,Major,77.0,68.0,70.0,6.0,0.0,17.0,20.0,?,,,,
Freaky Deaky,"Tyga, Doja Cat",153240879,19,0,2.0,2022.0,2.0,25.0,1729.0,0.0,26.0,1.0,0.0,104.0,D,Minor,80.0,24.0,65.0,2.0,0.0,9.0,4.0,?,,,,
this is what falling in love feels like,JVKE,346127840,43,7,1.0,2021.0,9.0,3.0,2005.0,0.0,16.0,5.0,0.0,129.0,B,Major,42.0,33.0,44.0,62.0,0.0,8.0,6.0,?,,,,
La Zona,Bad Bunny,312622938,15,1,1.0,2020.0,2.0,29.0,1188.0,0.0,13.0,1.0,0.0,94.0,C#,Minor,76.0,81.0,80.0,20.0,0.0,25.0,4.0,?,,,,
Bohemian Rhapsody - Remastered 2011,Queen,2197010679,"5,691",17,1.0,1975.0,10.0,31.0,40112.0,3.0,321.0,162.0,8.0,71.0,,Minor,41.0,23.0,40.0,27.0,0.0,30.0,5.0,?,,,,
Hope,XXXTENTACION,1200808494,267,7,1.0,2018.0,3.0,16.0,3659.0,0.0,11.0,10.0,0.0,146.0,A,Minor,59.0,23.0,46.0,66.0,0.0,15.0,6.0,2018-07-07 00:00:00,70.0,80.0,70.0,2.0
Levitating,Dua Lipa,797196073,531,1,1.0,2020.0,3.0,27.0,9833.0,0.0,233.0,82.0,1.0,103.0,F#,Minor,69.0,90.0,88.0,5.0,0.0,29.0,8.0,2021-11-06 00:00:00,10.0,8.0,2.0,56.0
Wake Me Up - Radio Edit,Avicii,1970673297,"6,284",46,1.0,2013.0,1.0,1.0,50887.0,34.0,315.0,160.0,1.0,124.0,D,Major,53.0,66.0,78.0,0.0,0.0,16.0,5.0,?,,,,
"jealousy, jealousy",Olivia Rodrigo,665765558,70,0,1.0,2021.0,5.0,21.0,3257.0,0.0,10.0,0.0,0.0,164.0,A#,Minor,70.0,71.0,58.0,24.0,0.0,7.0,13.0,?,,,,
Monï¿½ï¿½y so,YEAT,263779030,12,10,1.0,2021.0,9.0,10.0,1473.0,0.0,2.0,0.0,0.0,138.0,D,Major,69.0,35.0,57.0,12.0,0.0,10.0,9.0,?,,,,
Demasiadas Mujeres,C. Tangana,339473453,11,14,1.0,2020.0,10.0,8.0,2226.0,0.0,36.0,2.0,0.0,126.0,A,Minor,67.0,37.0,46.0,13.0,0.0,10.0,39.0,?,,,,
Something Just Like This,"The Chainsmokers, Coldplay",2204080728,"2,692",30,2.0,2017.0,2.0,22.0,23375.0,21.0,336.0,188.0,3.0,103.0,B,Minor,61.0,47.0,65.0,3.0,0.0,17.0,4.0,?,,,,
Closer,"The Chainsmokers, Halsey",2591224264,"2,179",44,2.0,2016.0,5.0,31.0,28032.0,0.0,315.0,159.0,0.0,95.0,G#,Major,75.0,64.0,52.0,41.0,0.0,11.0,3.0,?,,,,
O.O,NMIXX,135444283,10,0,1.0,2022.0,2.0,22.0,290.0,0.0,9.0,66.0,0.0,200.0,B,Minor,39.0,28.0,77.0,4.0,0.0,6.0,29.0,?,,,,
Somebody That I Used To Know,"Gotye, Kimbra",1457139296,"6,508",,2.0,2011.0,1.0,1.0,42798.0,0.0,217.0,136.0,1.0,129.0,,Major,86.0,75.0,52.0,54.0,0.0,10.0,4.0,?,,,,
Tom's Diner,"AnnenMayKantereit, Giant Rooks",236872197,50,3,2.0,2019.0,6.0,28.0,2605.0,0.0,15.0,48.0,0.0,98.0,F#,Minor,68.0,33.0,43.0,38.0,0.0,36.0,14.0,?,,,,
First Class,Jack Harlow,694525298,137,12,1.0,2022.0,4.0,8.0,8737.0,0.0,163.0,32.0,15.0,107.0,G#,Major,91.0,32.0,56.0,3.0,0.0,11.0,10.0,?,,,,
Plan A,Paulo Londra,240661097,19,0,1.0,2022.0,3.0,23.0,1105.0,0.0,32.0,0.0,0.0,174.0,,Major,58.0,56.0,83.0,5.0,0.0,7.0,4.0,?,,,,
Fuera del mercado,Danny Ocean,421365166,43,0,1.0,2022.0,2.0,17.0,2499.0,21.0,68.0,24.0,1.0,92.0,G#,Major,45.0,27.0,67.0,32.0,0.0,13.0,14.0,?,,,,
X ï¿½ï¿½LTIMA,"Daddy Yankee, Bad Bunny",349746291,32,0,2.0,2022.0,3.0,25.0,2697.0,1.0,55.0,3.0,0.0,90.0,G,Major,81.0,59.0,83.0,9.0,0.0,11.0,5.0,?,,,,
When You're Gone,Shawn Mendes,255120451,44,14,1.0,2022.0,3.0,31.0,2092.0,0.0,75.0,11.0,0.0,147.0,F,Major,60.0,58.0,69.0,2.0,0.0,58.0,4.0,?,,,,
In My Head,Lil Tjay,190981339,31,0,1.0,2022.0,4.0,1.0,1185.0,0.0,21.0,0.0,0.0,143.0,C#,Major,68.0,41.0,55.0,16.0,0.0,10.0,12.0,?,,,,
Wait a Minute!,Willow,924193303,250,10,1.0,2015.0,1.0,11.0,11985.0,0.0,79.0,80.0,3.0,101.0,D#,Minor,76.0,63.0,71.0,3.0,0.0,10.0,3.0,?,,,,
LOVE DIVE,IVE,305771063,13,1,1.0,2022.0,4.0,5.0,753.0,8.0,28.0,124.0,0.0,118.0,C#,Minor,70.0,54.0,71.0,0.0,0.0,33.0,4.0,?,,,,
Pantysito,"Feid, Alejo, Robi",273005485,30,0,3.0,2022.0,3.0,18.0,2995.0,0.0,49.0,17.0,0.0,98.0,G,Minor,83.0,63.0,74.0,14.0,0.0,16.0,6.0,?,,,,
Chance,Paulo Londra,89566512,7,0,1.0,2022.0,4.0,6.0,225.0,0.0,11.0,0.0,0.0,138.0,C#,Minor,72.0,22.0,46.0,24.0,0.0,9.0,6.0,?,,,,
Cool for the Summer,Demi Lovato,677389855,577,6,1.0,2015.0,1.0,1.0,9243.0,0.0,155.0,5.0,0.0,114.0,F,Minor,59.0,30.0,62.0,1.0,0.0,8.0,4.0,?,,,,
psychofreak (feat. WILLOW),"Camila Cabello, Willow",75476209,52,0,2.0,2022.0,4.0,7.0,918.0,0.0,24.0,0.0,0.0,180.0,G,Minor,63.0,45.0,64.0,34.0,0.0,9.0,8.0,?,,,,
Angel Baby,Troye Sivan,408843328,32,10,1.0,2021.0,9.0,9.0,1959.0,9.0,52.0,25.0,0.0,145.0,B,Major,56.0,41.0,57.0,1.0,0.0,13.0,3.0,?,,,,
Vampiro,"Matuï¿½ï¿½, Wiu, ",187772591,39,0,3.0,2022.0,1.0,30.0,540.0,4.0,26.0,3.0,0.0,115.0,G#,Minor,78.0,63.0,64.0,1.0,0.0,7.0,4.0,?,,,,
Si Quieren Frontear,"De La Ghetto, Duki, Quevedo",178512385,11,0,3.0,2022.0,3.0,31.0,859.0,0.0,14.0,0.0,0.0,82.0,A#,Major,79.0,48.0,84.0,13.0,0.0,21.0,23.0,?,,,,
Right On,Lil Baby,101780047,15,1,1.0,2022.0,4.0,8.0,1116.0,0.0,31.0,9.0,0.0,166.0,D,Major,70.0,22.0,61.0,2.0,0.0,10.0,34.0,?,,,,
Me Arrepentï¿,"Ak4:20, Cris Mj, Pailita",118381354,4,0,3.0,2022.0,3.0,30.0,273.0,2.0,12.0,2.0,0.0,92.0,,Major,86.0,91.0,79.0,29.0,0.0,60.0,16.0,?,,,,
That's Hilarious,Charlie Puth,146363130,12,15,1.0,2022.0,4.0,8.0,686.0,2.0,11.0,6.0,0.0,108.0,F#,Major,71.0,55.0,44.0,74.0,0.0,11.0,6.0,?,,,,
Soy El Unico,Yahritza Y Su Esencia,126443991,4,1,1.0,2022.0,3.0,25.0,226.0,0.0,5.0,0.0,0.0,84.0,E,Minor,71.0,63.0,45.0,45.0,0.0,11.0,3.0,?,,,,
RUMBATï¿½,Daddy Yankee,157990698,52,1,1.0,2022.0,3.0,25.0,1264.0,0.0,20.0,4.0,0.0,95.0,D#,Minor,69.0,90.0,91.0,6.0,0.0,35.0,4.0,?,,,,
sentaDONA (Remix) s2,"Luï¿½ï¿½sa Sonza, MC Frog, Dj Gabriel do Borel, Davi K",176290831,49,0,4.0,2022.0,3.0,17.0,870.0,0.0,32.0,0.0,0.0,135.0,D#,Minor,93.0,77.0,45.0,25.0,0.0,13.0,27.0,?,,,,
Falling,Harry Styles,1023187129,254,8,1.0,2019.0,12.0,13.0,7556.0,0.0,124.0,24.0,0.0,110.0,E,Major,57.0,6.0,27.0,84.0,0.0,9.0,3.0,2019-12-28 00:00:00,62.0,,62.0,1.0
Sigue,"Ed Sheeran, J Balvin",106933107,60,0,2.0,1996.0,11.0,24.0,1370.0,0.0,46.0,8.0,0.0,88.0,G,Major,89.0,59.0,64.0,5.0,0.0,19.0,7.0,?,,,,
Fim de Semana no Rio,teto,139193812,31,0,1.0,2022.0,3.0,30.0,315.0,2.0,27.0,2.0,0.0,119.0,C#,Minor,87.0,28.0,50.0,12.0,0.0,10.0,10.0,?,,,,
MANIAC,Stray Kids,212234990,20,0,1.0,2022.0,3.0,18.0,651.0,0.0,6.0,188.0,0.0,120.0,C#,Major,58.0,71.0,80.0,15.0,0.0,7.0,41.0,?,,,,
There's Nothing Holdin' Me Back,Shawn Mendes,1714490998,"1,370",71,1.0,2016.0,9.0,23.0,12382.0,0.0,229.0,57.0,2.0,122.0,D,Major,86.0,97.0,80.0,36.0,0.0,9.0,6.0,2017-12-30 00:00:00,48.0,46.0,6.0,34.0
IDGAF (with blackbear),"Blackbear, BoyWithUke",197643795,13,1,2.0,2022.0,3.0,18.0,625.0,0.0,10.0,2.0,0.0,98.0,F,Major,78.0,83.0,75.0,41.0,0.0,27.0,8.0,?,,,,
Golden,Harry Styles,807015863,200,2,1.0,2019.0,12.0,13.0,8429.0,1.0,85.0,24.0,0.0,140.0,E,Minor,45.0,25.0,84.0,21.0,0.0,13.0,6.0,2021-03-20 00:00:00,65.0,59.0,57.0,20.0
Get Lucky - Radio Edit,"Pharrell Williams, Nile Rodgers, Daft Punk",933815613,"8,215",0,3.0,2013.0,1.0,1.0,52898.0,0.0,203.0,1.0,0.0,116.0,F#,Minor,79.0,87.0,81.0,4.0,0.0,10.0,4.0,?,,,,
Ain't Shit,Doja Cat,499710590,46,1,1.0,2021.0,6.0,25.0,3436.0,0.0,32.0,6.0,0.0,124.0,D#,Major,86.0,62.0,49.0,51.0,0.0,35.0,21.0,2021-11-06 00:00:00,97.0,,24.0,14.0
"Nobody Like U - From ""Turning Red""","Jordan Fisher, Josh Levi, Finneas O'Connell, 4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red), Topher Ngo, Grayson Vill",120847157,30,0,6.0,2022.0,2.0,25.0,918.0,0.0,34.0,39.0,0.0,105.0,A,Minor,91.0,73.0,72.0,13.0,0.0,9.0,15.0,?,,,,
Still Life,BIGBANG,53909146,7,0,1.0,2022.0,4.0,5.0,181.0,0.0,16.0,14.0,0.0,118.0,G#,Major,68.0,24.0,58.0,44.0,0.0,6.0,3.0,?,,,,
Photograph,Ed Sheeran,2236667932,"2,453",84,1.0,2014.0,6.0,20.0,18778.0,3.0,228.0,105.0,0.0,108.0,E,Major,61.0,20.0,38.0,61.0,0.0,10.0,5.0,2015-12-19 00:00:00,50.0,48.0,10.0,30.0
Love Yourself,Justin Bieber,2123309722,"2,430",36,1.0,2015.0,11.0,9.0,22730.0,5.0,289.0,87.0,0.0,100.0,E,Major,61.0,53.0,38.0,84.0,0.0,28.0,44.0,2016-09-10 00:00:00,48.0,46.0,1.0,41.0
N95,Kendrick Lamar,301242089,65,206,1.0,2022.0,5.0,13.0,5542.0,0.0,52.0,16.0,0.0,140.0,D#,Minor,81.0,39.0,66.0,38.0,0.0,12.0,14.0,?,,,,
About Damn Time,Lizzo,723894473,272,24,1.0,2022.0,4.0,14.0,9021.0,0.0,242.0,49.0,21.0,109.0,A#,Minor,84.0,72.0,74.0,10.0,0.0,34.0,7.0,?,,,,
Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",237351106,32,0,3.0,2022.0,5.0,13.0,4627.0,0.0,38.0,13.0,0.0,101.0,C#,Minor,78.0,40.0,74.0,36.0,0.0,17.0,27.0,?,,,,
Despuï¿½ï¿½s de la P,Bad Bunny,461558540,24,5,1.0,2022.0,5.0,6.0,2229.0,0.0,27.0,44.0,0.0,78.0,F,Major,56.0,61.0,90.0,36.0,0.0,18.0,31.0,?,,,,
Un Ratito,Bad Bunny,417230415,13,1,1.0,2022.0,5.0,6.0,1112.0,6.0,7.0,30.0,1.0,93.0,,Minor,79.0,22.0,55.0,31.0,0.0,12.0,5.0,?,,,,
United In Grief,Kendrick Lamar,156898322,12,51,1.0,2022.0,5.0,13.0,2575.0,0.0,4.0,5.0,0.0,87.0,G#,Major,52.0,32.0,83.0,24.0,0.0,17.0,43.0,?,,,,
Father Time (feat. Sampha),"Kendrick Lamar, Sampha",127309180,22,0,2.0,2022.0,5.0,13.0,3107.0,0.0,4.0,0.0,0.0,153.0,A#,Minor,55.0,50.0,78.0,19.0,0.0,11.0,35.0,?,,,,
Yo No Soy Celoso,Bad Bunny,313113297,11,0,1.0,2022.0,5.0,6.0,1179.0,0.0,7.0,21.0,0.0,142.0,,Major,87.0,93.0,59.0,28.0,0.0,17.0,5.0,?,,,,
Rich Spirit,Kendrick Lamar,173702135,33,0,1.0,2022.0,5.0,13.0,3486.0,0.0,20.0,10.0,0.0,96.0,A#,Minor,85.0,41.0,43.0,39.0,0.0,12.0,21.0,?,,,,
Cooped Up (with Roddy Ricch),"Post Malone, Roddy Ricch",271666301,43,0,2.0,2022.0,5.0,12.0,2942.0,0.0,42.0,28.0,0.0,125.0,,Major,50.0,39.0,78.0,4.0,0.0,11.0,33.0,?,,,,
Me Fui de Vacaciones,Bad Bunny,305650299,22,0,1.0,2022.0,5.0,6.0,1443.0,0.0,9.0,11.0,1.0,85.0,A#,Major,71.0,43.0,65.0,23.0,0.0,9.0,5.0,?,,,,
Silent Hill,"Kendrick Lamar, Kodak Black",123216717,23,0,2.0,2022.0,5.0,13.0,3028.0,0.0,22.0,0.0,0.0,140.0,C#,Minor,92.0,78.0,57.0,46.0,0.0,14.0,9.0,?,,,,
La Corriente,"Tony Dize, Bad Bunny",479655659,18,0,2.0,2022.0,5.0,6.0,1796.0,8.0,8.0,25.0,1.0,196.0,B,Minor,66.0,58.0,79.0,23.0,0.0,22.0,20.0,?,,,,
Count Me Out,Kendrick Lamar,126191104,13,1,1.0,2022.0,5.0,13.0,2729.0,0.0,3.0,7.0,0.0,134.0,G,Major,78.0,51.0,43.0,69.0,0.0,14.0,9.0,?,,,,
Andrea,"Buscabulla, Bad Bunny",344055883,13,1,2.0,2022.0,5.0,6.0,1195.0,0.0,8.0,30.0,1.0,103.0,C#,Minor,80.0,45.0,62.0,76.0,0.0,10.0,38.0,?,,,,
Dos Mil 16,Bad Bunny,338422004,11,0,1.0,2022.0,5.0,6.0,892.0,3.0,10.0,24.0,0.0,130.0,C#,Major,82.0,50.0,67.0,12.0,0.0,13.0,5.0,?,,,,
We Cry Together,"Kendrick Lamar, Taylour Paige",68895644,6,0,2.0,2022.0,5.0,13.0,1635.0,0.0,4.0,1.0,0.0,108.0,B,Major,65.0,52.0,69.0,31.0,0.0,8.0,36.0,?,,,,
Savior,"Kendrick Lamar, Sam Dew, Baby Keem",86176890,8,0,3.0,2022.0,5.0,13.0,2291.0,0.0,9.0,0.0,0.0,123.0,G#,Major,61.0,66.0,71.0,53.0,0.0,32.0,46.0,?,,,,
Un Coco,Bad Bunny,403231558,9,0,1.0,2022.0,5.0,6.0,1029.0,28.0,5.0,28.0,0.0,152.0,B,Major,84.0,74.0,69.0,21.0,0.0,18.0,6.0,?,,,,
Otro Atardecer,"Bad Bunny, The Marï¿½ï",319546754,13,33,2.0,2022.0,5.0,6.0,1681.0,7.0,10.0,30.0,0.0,108.0,D,Major,78.0,55.0,60.0,59.0,0.0,7.0,4.0,?,,,,
Worldwide Steppers,Kendrick Lamar,61739839,5,0,1.0,2022.0,5.0,13.0,1480.0,0.0,1.0,0.0,0.0,72.0,A#,Minor,56.0,56.0,47.0,76.0,0.0,8.0,36.0,?,,,,
Aguacero,Bad Bunny,283359161,10,0,1.0,2022.0,5.0,6.0,829.0,0.0,4.0,15.0,0.0,121.0,F#,Minor,86.0,67.0,65.0,42.0,0.0,35.0,7.0,?,,,,
Purple Hearts,"Kendrick Lamar, Ghostface Killah, Summer Walker",76831876,7,0,3.0,2022.0,5.0,13.0,2308.0,0.0,7.0,0.0,0.0,138.0,D#,Minor,57.0,71.0,82.0,19.0,0.0,15.0,29.0,?,,,,
Un Verano Sin Ti,Bad Bunny,283332261,9,0,1.0,2022.0,5.0,6.0,1004.0,1.0,8.0,12.0,0.0,188.0,F,Minor,50.0,41.0,50.0,69.0,0.0,12.0,6.0,?,,,,
ULTRA SOLO,"Polima WestCoast, Pailita",307752576,34,0,2.0,2022.0,2.0,14.0,1367.0,0.0,48.0,4.0,1.0,110.0,C#,Major,80.0,26.0,85.0,23.0,0.0,11.0,21.0,?,,,,
Ensï¿½ï¿½ï¿½ï¿½ame ,Bad Bunny,279737940,12,0,1.0,2022.0,5.0,6.0,1112.0,3.0,7.0,25.0,0.0,105.0,G#,Major,81.0,77.0,79.0,19.0,0.0,47.0,8.0,?,,,,
El Apagï¿½,Bad Bunny,212351890,14,1,1.0,2022.0,5.0,6.0,1209.0,0.0,9.0,7.0,0.0,118.0,G#,Major,63.0,60.0,70.0,5.0,0.0,9.0,31.0,?,,,,
Callaita,"Bad Bunny, Tainy",1304313953,355,0,2.0,2019.0,5.0,31.0,9539.0,15.0,162.0,116.0,7.0,176.0,D,Major,61.0,24.0,62.0,60.0,0.0,24.0,31.0,?,,,,
Dua Lipa,Jack Harlow,150500965,3,0,1.0,2022.0,5.0,6.0,1992.0,0.0,35.0,0.0,0.0,158.0,B,Major,83.0,41.0,65.0,0.0,10.0,11.0,8.0,?,,,,
Agosto,Bad Bunny,246127838,8,0,1.0,2022.0,5.0,6.0,897.0,0.0,6.0,20.0,0.0,115.0,C#,Minor,85.0,72.0,58.0,9.0,0.0,49.0,12.0,?,,,,
House Of Memories,Panic! At The Disco,582863434,150,0,1.0,2016.0,1.0,15.0,2948.0,0.0,10.0,2.0,0.0,110.0,B,Minor,51.0,48.0,82.0,0.0,0.0,5.0,3.0,?,,,,
Mr. Morale,"Kendrick Lamar, Tanna Leone",58687425,3,0,2.0,2022.0,5.0,13.0,1860.0,0.0,1.0,0.0,0.0,174.0,A,Major,73.0,26.0,54.0,30.0,0.0,34.0,32.0,?,,,,
That That (prod. & feat. SUGA of BTS),"PSY, Suga",212109195,23,0,2.0,2022.0,4.0,29.0,802.0,0.0,16.0,81.0,0.0,130.0,E,Major,91.0,91.0,96.0,3.0,0.0,3.0,9.0,?,,,,
In The Stars,Benson Boone,382199619,87,210,1.0,2022.0,4.0,29.0,2224.0,8.0,48.0,40.0,1.0,78.0,A#,Major,36.0,30.0,54.0,34.0,0.0,14.0,5.0,?,,,,
Rich - Interlude,Kendrick Lamar,41210087,0,0,1.0,2022.0,5.0,13.0,1103.0,0.0,0.0,0.0,0.0,104.0,G,Major,44.0,74.0,42.0,88.0,0.0,9.0,9.0,?,,,,
SUPERMODEL,Mï¿½ï¿½ne,231657891,173,3,1.0,2022.0,5.0,13.0,2265.0,0.0,93.0,12.0,11.0,121.0,G,Major,64.0,80.0,88.0,0.0,0.0,12.0,6.0,?,,,,
Stefania (Kalush Orchestra),KALUSH,53729194,4,0,1.0,2022.0,3.0,10.0,555.0,0.0,10.0,4.0,0.0,105.0,D,Major,83.0,32.0,82.0,14.0,0.0,12.0,4.0,?,,,,
Thousand Miles,The Kid Laroi,244741137,46,1,1.0,2022.0,4.0,22.0,2050.0,0.0,52.0,9.0,0.0,81.0,G,Major,38.0,20.0,66.0,9.0,0.0,9.0,8.0,?,,,,
Crown,Kendrick Lamar,42485571,10,0,1.0,2022.0,5.0,13.0,1493.0,0.0,2.0,0.0,0.0,170.0,C#,Minor,37.0,14.0,24.0,80.0,0.0,11.0,4.0,?,,,,
Auntie Diaries,Kendrick Lamar,37778188,4,0,1.0,2022.0,5.0,13.0,1545.0,0.0,1.0,0.0,0.0,78.0,G,Major,43.0,60.0,38.0,76.0,1.0,48.0,38.0,?,,,,
PUFFIN ON ZOOTIEZ,Future,254218729,23,0,1.0,2022.0,4.0,29.0,2350.0,0.0,28.0,42.0,0.0,125.0,G#,Major,88.0,28.0,66.0,6.0,0.0,13.0,31.0,?,,,,
Mirror,Kendrick Lamar,53603447,4,0,1.0,2022.0,5.0,13.0,1929.0,0.0,2.0,0.0,0.0,92.0,E,Minor,66.0,29.0,65.0,23.0,0.0,8.0,7.0,?,,,,
Beautiful Girl,Luciano,160035717,18,0,1.0,2022.0,4.0,22.0,710.0,4.0,16.0,11.0,0.0,140.0,B,Minor,84.0,61.0,42.0,31.0,0.0,9.0,9.0,?,,,,
"Paulo Londra: Bzrp Music Sessions, Vol. 23","Bizarrap, Paulo Londra",164163229,7,0,2.0,2022.0,4.0,25.0,928.0,0.0,19.0,0.0,0.0,96.0,,Major,61.0,32.0,90.0,25.0,0.0,10.0,9.0,?,,,,
Savior - Interlude,Kendrick Lamar,37091576,3,0,1.0,2022.0,5.0,13.0,1194.0,0.0,0.0,0.0,0.0,118.0,F,Minor,66.0,83.0,43.0,84.0,0.0,19.0,19.0,?,,,,
Pasoori,"Shae Gill, Ali Sethi",284249832,3,0,2.0,2022.0,2.0,6.0,349.0,6.0,10.0,22.0,0.0,92.0,B,Minor,71.0,67.0,60.0,7.0,0.0,6.0,4.0,?,,,,
Mother I Sober (feat. Beth Gibbons of Portishead),"Kendrick Lamar, Beth Gibbons",33381454,2,0,2.0,2022.0,5.0,13.0,1890.0,0.0,3.0,0.0,0.0,140.0,G#,Minor,49.0,50.0,37.0,87.0,0.0,11.0,35.0,?,,,,
TUS Lï¿½ï¿½GR,"Sech, Mora",184622518,9,5,2.0,2022.0,4.0,1.0,1308.0,2.0,23.0,16.0,0.0,174.0,C#,Major,68.0,45.0,71.0,18.0,0.0,11.0,25.0,?,,,,
Where Did You Go?,"MNEK, Jax Jones",300983101,119,18,2.0,2022.0,1.0,26.0,4531.0,0.0,135.0,74.0,1.0,127.0,A#,Major,77.0,53.0,78.0,19.0,0.0,29.0,4.0,?,,,,
I Tried to Tell Y'all,"Ugly Dray, Tesla Jnr",121077868,3,0,2.0,2022.0,5.0,6.0,1657.0,0.0,15.0,3.0,0.0,96.0,B,Major,71.0,37.0,52.0,62.0,0.0,11.0,36.0,?,,,,
Honest (feat. Don Toliver),"Justin Bieber, Don Toliver",106919680,17,0,2.0,2022.0,4.0,29.0,1351.0,0.0,26.0,1.0,0.0,150.0,G#,Minor,82.0,82.0,66.0,13.0,0.0,11.0,6.0,?,,,,
ZOOM,Jessi,136996305,14,0,1.0,2022.0,4.0,13.0,608.0,0.0,5.0,29.0,0.0,100.0,F#,Major,87.0,46.0,60.0,1.0,0.0,13.0,16.0,?,,,,
SloMo,Chanel,65719930,19,2,1.0,2021.0,12.0,24.0,1211.0,0.0,31.0,0.0,0.0,105.0,C#,Minor,73.0,59.0,81.0,13.0,0.0,9.0,6.0,?,,,,
FEARLESS,LE SSERAFIM,229497852,9,0,1.0,2022.0,5.0,2.0,629.0,0.0,18.0,75.0,0.0,104.0,G,Major,86.0,43.0,62.0,5.0,0.0,13.0,14.0,?,,,,
10 Things I Hate About You,Leah Kate,185550869,15,0,1.0,2022.0,3.0,23.0,1301.0,0.0,23.0,1.0,0.0,154.0,G#,Major,54.0,45.0,79.0,1.0,0.0,17.0,5.0,?,,,,
SPACE MAN,Sam Ryder,54682594,32,0,1.0,2022.0,2.0,22.0,1329.0,0.0,42.0,51.0,0.0,80.0,B,Major,47.0,33.0,83.0,18.0,0.0,10.0,5.0,?,,,,
With you,"HA SUNG WOON, Jimin",240580042,11,1,2.0,2022.0,4.0,24.0,343.0,2.0,4.0,35.0,1.0,150.0,D#,Major,53.0,14.0,43.0,64.0,0.0,13.0,3.0,?,,,,
Iris,The Goo Goo Dolls,1284942608,582,0,1.0,1998.0,3.0,31.0,13101.0,9.0,137.0,5.0,0.0,156.0,B,Minor,32.0,49.0,72.0,0.0,0.0,9.0,4.0,?,,,,
The Heart Part 5,Kendrick Lamar,71423324,30,0,1.0,2022.0,5.0,8.0,2939.0,0.0,29.0,0.0,0.0,98.0,G#,Minor,76.0,79.0,81.0,18.0,0.0,6.0,34.0,?,,,,
San Lucas,Kevin Kaarl,244891912,5,0,1.0,2019.0,11.0,7.0,407.0,1.0,5.0,0.0,0.0,92.0,G,Major,58.0,27.0,36.0,86.0,0.0,9.0,3.0,?,,,,
This Love (Taylorï¿½ï¿½ï¿½s Ve,Taylor Swift,132171975,15,2,1.0,2022.0,5.0,6.0,1492.0,0.0,26.0,2.0,0.0,144.0,E,Major,47.0,7.0,50.0,32.0,0.0,7.0,4.0,?,,,,
Good Looking,Suki Waterhouse,184706613,25,1,1.0,2017.0,10.0,20.0,2264.0,0.0,11.0,6.0,0.0,150.0,E,Major,37.0,27.0,56.0,8.0,0.0,13.0,3.0,?,,,,
Flowers,Lauren Spencer Smith,184826429,24,1,1.0,2021.0,8.0,9.0,801.0,0.0,42.0,9.0,1.0,138.0,D#,Major,70.0,31.0,44.0,84.0,0.0,9.0,39.0,?,,,,
Yet To Come,BTS,302006641,26,0,1.0,2022.0,6.0,10.0,829.0,0.0,32.0,110.0,0.0,172.0,C#,Major,56.0,68.0,89.0,4.0,0.0,33.0,19.0,?,,,,
